21486,Saskatchewan,Saskatoon,Bachelor of Science Engineering in Environmental Engineering,https://admissions.usask.ca/environmental-engineering.php,University of Saskatchewan,14-Engineering,University
41502,Manitoba,Winnipeg,Bachelor of Science in Biosystems Engineering,http://umanitoba.ca/student/admissions/programs/biosystem-engineering.html,University of Manitoba,14-Engineering,University
2812,New Brunswick,Fredericton,Bachelor of Science in Chemical Engineering,https://www.unb.ca/academics/programs/engineering/chemical-engineering_f.html,University of New Brunswick,14-Engineering,University
1197,Alberta,Edmonton,Bachelor of Science in Chemical Engineering,https://apps.admissions.ualberta.ca/programs/en/en100,University of Alberta,14-Engineering,University
26836,Alberta,Edmonton,Bachelor of Science in Chemical Engineering Co-operative,https://apps.admissions.ualberta.ca/programs/en/en101/coche2,University of Alberta,14-Engineering,University
1189,Alberta,Edmonton,Bachelor of Science in Chemical Engineering Computer Process Control,https://apps.admissions.ualberta.ca/programs/en/en110,University of Alberta,14-Engineering,University
27094,Alberta,Edmonton,Bachelor of Science in Chemical Engineering Computer Process Control Co-operative,https://apps.admissions.ualberta.ca/programs/en/en111/prcop2,University of Alberta,14-Engineering,University
1190,Alberta,Edmonton,Bachelor of Science in Civil Engineering,https://apps.admissions.ualberta.ca/programs/en/en120,University of Alberta,14-Engineering,University
2808,New Brunswick,Fredericton,Bachelor of Science in Civil Engineering,https://www.unb.ca/academics/programs/engineering/civil-f.html,University of New Brunswick,14-Engineering,University
6937,Manitoba,Winnipeg,Bachelor of Science in Civil Engineering,http://umanitoba.ca/student/admissions/programs/civil-engineering.html,University of Manitoba,14-Engineering,University
28340,Manitoba,Winnipeg,Bachelor of Science in Civil Engineering (Environmental Option),http://umanitoba.ca/student/admissions/programs/civil-engineering.html,University of Manitoba,14-Engineering,University
1069,Alberta,Edmonton,Bachelor of Science in Civil Engineering Co-operative,https://apps.admissions.ualberta.ca/programs/en/en121,University of Alberta,14-Engineering,University
24140,Alberta,Edmonton,Bachelor of Science in Civil Engineering Environmental Engineering,https://apps.admissions.ualberta.ca/programs/en/en130,University of Alberta,14-Engineering,University
26956,Alberta,Edmonton,Bachelor of Science in Civil Engineering Environmental Engineering Co-operative,https://apps.admissions.ualberta.ca/programs/en/en131,University of Alberta,14-Engineering,University
987,Alberta,Edmonton,Bachelor of Science in Computer Engineering,https://apps.admissions.ualberta.ca/programs/en/en140,University of Alberta,14-Engineering,University
6936,Manitoba,Winnipeg,Bachelor of Science in Computer Engineering,http://umanitoba.ca/student/admissions/programs/electrical-engineering.html,University of Manitoba,14-Engineering,University
38275,Alberta,Edmonton,Bachelor of Science in Computer Engineering Co-operative,https://apps.admissions.ualberta.ca/programs/en/en141,University of Alberta,14-Engineering,University
38379,Alberta,Edmonton,Bachelor of Science in Computer Engineering Nanoscale System Design Option,https://apps.admissions.ualberta.ca/programs/en/en840,University of Alberta,14-Engineering,University
1113,Alberta,Edmonton,Bachelor of Science in Computer Engineering Software Option Co-operative,https://apps.admissions.ualberta.ca/programs/en/en241,University of Alberta,14-Engineering,University
6933,Manitoba,Winnipeg,Bachelor of Science in Electrical Engineering,http://umanitoba.ca/student/admissions/programs/electrical-engineering.html,University of Manitoba,14-Engineering,University
1188,Alberta,Edmonton,Bachelor of Science in Electrical Engineering,https://apps.admissions.ualberta.ca/programs/en/en150,University of Alberta,14-Engineering,University
1002,Alberta,Edmonton,Bachelor of Science in Electrical Engineering Co-operative,https://apps.admissions.ualberta.ca/programs/en/en151,University of Alberta,14-Engineering,University
26957,Alberta,Edmonton,Bachelor of Science in Electrical Engineering Nanoengineering Option Co-operative,https://apps.admissions.ualberta.ca/programs/en/en851,University of Alberta,14-Engineering,University
2807,New Brunswick,Fredericton,Bachelor of Science in Electrical and Computer Engineering,https://www.unb.ca/academics/programs/engineering/electrical.html,University of New Brunswick,14-Engineering,University
922,Alberta,Edmonton,Bachelor of Science in Engineering,https://apps.admissions.ualberta.ca/programs/en/en010,University of Alberta,14-Engineering,University
41518,Manitoba,Winnipeg,Bachelor of Science in Engineering,http://umanitoba.ca/student/admissions/programs/engineering.html,University of Manitoba,14-Engineering,University
41222,Nova Scotia,Antigonish,Bachelor of Science in Engineering,https://www.stfx.ca/academics/science/engineering,St. Francis Xavier University,14-Engineering,University
36932,Alberta,Lethbridge,Bachelor of Science in Engineering - U of A - Pre-professional Transfer,http://www.uleth.ca/artsci/pre-professional-transfer-program-engineering,University of Lethbridge,14-Engineering,University
